seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse
1.0,10000.0,100.0,,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.48754432797431946,1743.591064453125,0.7065664529800415,0.05008283630013466,0.00015709969738963991
1.0,10000.0,100.0,94,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.47804322838783264,1435.846435546875,0.6827291250228882,0.04147476702928543,2.8157503038528375e-05
1.0,10000.0,100.0,94,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4774501323699951,1400.650390625,0.6813492774963379,0.040148619562387466,3.203750020475127e-05
1.0,10000.0,100.0,94,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4672262668609619,1062.57470703125,0.6592025756835938,0.030056264251470566,1.3071721696178429e-06
1.0,10000.0,100.0,94,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4724122881889343,1216.651611328125,0.6695060133934021,0.035139601677656174,1.5238644664350431e-05
1.0,10000.0,100.0,,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.486660361289978,1840.4500732421875,0.704683244228363,0.05249929055571556,0.0001609313621884212
1.0,10000.0,100.0,59,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.47063031792640686,1173.178466796875,0.6663646101951599,0.033601079136133194,1.2370503100100905e-05
1.0,10000.0,100.0,59,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4842645823955536,1579.73193359375,0.6967086791992188,0.04542722553014755,4.449016341823153e-05
1.0,10000.0,100.0,59,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47438231110572815,1273.22509765625,0.6750093698501587,0.036381617188453674,1.6632542610750534e-05
1.0,10000.0,100.0,59,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4774060547351837,1303.48291015625,0.6810075640678406,0.03752807900309563,1.5222061847453006e-05
2.0,10000.0,100.0,,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4914324879646301,1846.29736328125,0.7161019444465637,0.0527801550924778,0.00016137512284331024
2.0,10000.0,100.0,2366,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.48974016308784485,1610.160888671875,0.7113354206085205,0.04576610028743744,6.106060936872382e-06
2.0,10000.0,100.0,2355,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.5067910552024841,2582.646240234375,0.7529768943786621,0.07364670932292938,3.7053305277368054e-05
2.0,10000.0,100.0,2368,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47606778144836426,1473.08837890625,0.6796863079071045,0.04168431833386421,3.07648406305816e-05
